model,fold_index,group,test_rows,mae_eV,mse_eV2,rmse_eV,r2,mae_nm,mse_nm2,rmse_nm
xgboost_original_params,247,Rb3Y(PO4)2,1,0.11115597724914572,0.012355651278212601,0.11115597724914572,,9.468277645029957,89.64828156337403,9.468277645029957
train_mean_baseline,247,Rb3Y(PO4)2,1,0.14385674157303363,0.020694762096010583,0.14385674157303363,,13.117862260874062,172.07831029526398,13.117862260874062
train_median_baseline,247,Rb3Y(PO4)2,1,0.11299999999999999,0.012768999999999997,0.11299999999999999,,10.216947337216823,104.38601289146192,10.216947337216823
xgboost_original_params,248,RbBaPO4,1,0.11517266273498539,0.013264742241466692,0.11517266273498539,,9.005619447613697,81.10118163523802,9.005619447613697
train_mean_baseline,248,RbBaPO4,1,0.42464325842696615,0.18032189692747116,0.42464325842696615,,36.04607905621543,1299.319815326933,36.04607905621543
train_median_baseline,248,RbBaPO4,1,0.39300000000000024,0.1544490000000002,0.39300000000000024,,33.07057465446985,1093.6629079768638,33.07057465446985
xgboost_original_params,249,RbGd2Cl7,1,0.09176502799987807,0.008420820363818407,0.09176502799987807,,8.588898590206782,73.76917899285604,8.588898590206782
train_mean_baseline,249,RbGd2Cl7,1,0.022609550561797587,0.0005111917766064815,0.022609550561797587,,2.1566444466404278,4.651115269224997,2.1566444466404278
train_median_baseline,249,RbGd2Cl7,1,0.05449999999999999,0.0029702499999999994,0.05449999999999999,,5.153121691711419,26.55466316958676,5.153121691711419
xgboost_original_params,250,RbGdS2,1,0.2206279945373537,0.04867671197357458,0.2206279945373537,,39.307411070088676,1545.0725650329298,39.307411070088676
train_mean_baseline,250,RbGdS2,1,1.0895983146067412,1.1872244871938509,1.0895983146067412,,147.52031936139093,21762.24462448677,147.52031936139093
train_median_baseline,250,RbGdS2,1,1.1185,1.25104225,1.1185,,150.23372523604644,22570.172198299897,150.23372523604644
xgboost_original_params,251,RbLaS2,1,0.14015780258178712,0.019644209624555212,0.14015780258178712,,21.9754691467391,482.9212442192822,21.9754691467391
train_mean_baseline,251,RbLaS2,1,0.7356067415730334,0.5411172782476955,0.7356067415730334,,87.42305724220188,7642.790937573306,87.42305724220188
train_median_baseline,251,RbLaS2,1,0.7654999999999998,0.5859902499999997,0.7654999999999998,,90.23032499968741,8141.5115495492155,90.23032499968741
xgboost_original_params,252,RbLuP2O7,1,0.04838625907897942,0.0023412300676581184,0.04838625907897942,,4.038679494354824,16.310932058122138,4.038679494354824
train_mean_baseline,252,RbLuP2O7,1,0.21405337078651687,0.045818845545070076,0.21405337078651687,,19.16318115504731,367.22751198116043,19.16318115504731
train_median_baseline,252,RbLuP2O7,1,0.18300000000000027,0.0334890000000001,0.18300000000000027,,16.24362190390758,263.85525255710616,16.24362190390758
xgboost_original_params,253,RbLuS2,1,0.004948890686035323,2.449151902232717e-05,0.004948890686035323,,0.9329822816037563,0.8704559377865508,0.9329822816037563
train_mean_baseline,253,RbLuS2,1,1.0575084269662924,1.1183240731047224,1.0575084269662924,,141.39089348814662,19991.384761376423,141.39089348814662
train_median_baseline,253,RbLuS2,1,1.0865,1.18048225,1.0865,,144.1128059690459,20768.500844271868,144.1128059690459
xgboost_original_params,254,RbYP2O7,1,0.01736726760864249,0.0003016219841902026,0.01736726760864249,,1.4461666928774548,2.091398103588115,1.4461666928774548
train_mean_baseline,254,RbYP2O7,1,0.2341095505617976,0.05480728166424687,0.2341095505617976,,20.850163125376753,434.7293023548205,20.850163125376753
train_median_baseline,254,RbYP2O7,1,0.2030000000000003,0.04120900000000012,0.2030000000000003,,17.925276551088075,321.315539432988,17.925276551088075
xgboost_original_params,255,Sr(AlS2)2,1,0.036770437240600806,0.0013520650548649626,0.036770437240600806,,4.730051185493096,22.373384217384643,4.730051185493096
train_mean_baseline,255,Sr(AlS2)2,1,0.49493258426966236,0.24495826297184642,0.49493258426966236,,54.310013678578684,2949.577585767404,54.310013678578684
train_median_baseline,255,Sr(AlS2)2,1,0.5254999999999996,0.2761502499999996,0.5254999999999996,,57.18112626171467,3269.6812005581546,57.18112626171467
xgboost_original_params,256,Sr(BO2)2,1,0.11664278411865237,0.01360553908695054,0.11664278411865237,,8.644137506013749,74.7211132228736,8.644137506013749
train_mean_baseline,256,Sr(BO2)2,1,0.5339494382022476,0.2851020025564958,0.5339494382022476,,44.137592704884014,1948.1270897822305,44.137592704884014
train_median_baseline,256,Sr(BO2)2,1,0.5020000000000002,0.25200400000000023,0.5020000000000002,,41.133042908182404,1691.9272188863747,41.133042908182404
xgboost_original_params,257,Sr(GaO2)2,1,0.7391148548126223,0.5462907686046837,0.7391148548126223,,88.08382277333914,7758.759834365018,88.08382277333914
train_mean_baseline,257,Sr(GaO2)2,1,0.7416235955056183,0.5500055574106809,0.7416235955056183,,88.32153042734546,7800.692737028511,88.32153042734546
train_median_baseline,257,Sr(GaO2)2,1,0.7715000000000001,0.5952122500000001,0.7715000000000001,,91.1272023689844,8304.167011597836,91.1272023689844
xgboost_original_params,258,Sr(GaS2)2,1,0.10400826835632326,0.010817719886480955,0.10400826835632326,,14.603976030299236,213.27611589355465,14.603976030299236
train_mean_baseline,258,Sr(GaS2)2,1,0.5942106741573028,0.35308632528247624,0.5942106741573028,,67.33349093964432,4533.799002119164,67.33349093964432
train_median_baseline,258,Sr(GaS2)2,1,0.6244999999999998,0.39000024999999977,0.6244999999999998,,70.1782646493304,4924.988829191457,70.1782646493304
xgboost_original_params,259,Sr(YS2)2,1,0.08564307212829592,0.007334735803572497,0.08564307212829592,,16.68824573935234,278.4975458570115,16.68824573935234
train_mean_baseline,259,Sr(YS2)2,1,1.1397387640449437,1.2990044502666958,1.1397387640449437,,157.4137733704011,24779.096046707993,157.4137733704011
train_median_baseline,259,Sr(YS2)2,1,1.1684999999999999,1.3653922499999998,1.1684999999999999,,160.11388851859135,25636.4572965439,160.11388851859135
xgboost_original_params,260,Sr10P6SO24,1,0.011602680206298732,0.0001346221879696364,0.011602680206298732,,1.1818876766672588,1.396858480257931,1.1818876766672588
train_mean_baseline,260,Sr10P6SO24,1,0.133921348314606,0.017934927534402026,0.133921348314606,,13.18024834318419,173.71894638800956,13.18024834318419
train_median_baseline,260,Sr10P6SO24,1,0.16549999999999976,0.02739024999999992,0.16549999999999976,,16.147172789890647,260.7311891065849,16.147172789890647
xgboost_original_params,261,Sr2Al2SiO7,1,0.012717348098755021,0.00016173094266490795,0.012717348098755021,,1.2164010316130316,1.4796314697092474,1.2164010316130316
train_mean_baseline,261,Sr2Al2SiO7,1,0.022609550561797587,0.0005111917766064815,0.022609550561797587,,2.1566444466404278,4.651115269224997,2.1566444466404278
train_median_baseline,261,Sr2Al2SiO7,1,0.05449999999999999,0.0029702499999999994,0.05449999999999999,,5.153121691711419,26.55466316958676,5.153121691711419
xgboost_original_params,262,Sr2B2O5,1,0.16614692687988297,0.02760480131162918,0.16614692687988297,,15.930426205842366,253.7784790997892,15.930426205842366
train_mean_baseline,262,Sr2B2O5,1,0.06363202247191069,0.004049034283865747,0.06363202247191069,,5.928183154793771,35.14335551678063,5.928183154793771
train_median_baseline,262,Sr2B2O5,1,0.03300000000000036,0.001089000000000024,0.03300000000000036,,3.0485735513703958,9.293800698115106,3.0485735513703958
xgboost_original_params,263,Sr2B5BrO9,1,0.06646341323852534,0.004417385299314985,0.06646341323852534,,5.399385231598956,29.153360879208908,5.399385231598956
train_mean_baseline,263,Sr2B5BrO9,1,0.32436235955056203,0.10521094029320807,0.32436235955056203,,28.230310169915583,796.9504122896392,28.230310169915583
train_median_baseline,263,Sr2B5BrO9,1,0.29300000000000015,0.08584900000000009,0.29300000000000015,,25.281448592751985,639.1516429479614,25.281448592751985
xgboost_original_params,264,Sr2B5ClO9,2,0.11156311035156241,0.01547132759131491,0.12438379151366512,-3.9462019644483073,8.574870109324365,92.16109740415293,9.60005715629615
train_mean_baseline,264,Sr2B5ClO9,2,0.36047323943662013,0.13296595634993089,0.36464497302161025,-51.73165985557617,31.046746999175866,982.5331992432041,31.34538561324783
train_median_baseline,264,Sr2B5ClO9,2,0.3280000000000003,0.11060900000000021,0.3325793138485919,-42.05401423398028,27.992495986203664,802.2125315499967,28.32335664341352
xgboost_original_params,265,Sr2GeO4,1,0.08538069152832017,0.0072898624858541644,0.08538069152832017,,8.901926433677488,79.244294230606,8.901926433677488
train_mean_baseline,265,Sr2GeO4,1,0.21113764044943828,0.04457910321455628,0.21113764044943828,,21.24820779273722,451.4863344033387,21.24820779273722
train_median_baseline,265,Sr2GeO4,1,0.24249999999999972,0.058806249999999866,0.24249999999999972,,24.194634642604,585.3803454890937,24.194634642604
xgboost_original_params,266,Sr2LiSiO4F,1,0.13292349815368665,0.017668656361413137,0.13292349815368665,,12.196914734055838,148.7647290298284,12.196914734055838
train_mean_baseline,266,Sr2LiSiO4F,1,0.006564606741572554,4.309406167149983e-05,0.006564606741572554,,0.6234068992618518,0.38863616204727663,0.6234068992618518
train_median_baseline,266,Sr2LiSiO4F,1,0.03849999999999998,0.0014822499999999983,0.03849999999999998,,3.6241444273573507,13.13442283034534,3.6241444273573507
xgboost_original_params,267,Sr2Mg(BO3)2,1,0.17012005805969244,0.028940834154233125,0.17012005805969244,,14.807957117261594,219.2755939866583,14.807957117261594
train_mean_baseline,267,Sr2Mg(BO3)2,1,0.07366011235955083,0.005425812152821653,0.07366011235955083,,6.843891074572525,46.83884504061347,6.843891074572525
train_median_baseline,267,Sr2Mg(BO3)2,1,0.04300000000000015,0.0018490000000000127,0.04300000000000015,,3.9616184509226855,15.694420750691059,3.9616184509226855
xgboost_original_params,268,Sr2MgSi2O7,1,0.08552881431579573,0.007315178078265865,0.08552881431579573,,8.157294408994687,66.54145207501598,8.157294408994687
train_mean_baseline,268,Sr2MgSi2O7,1,0.053696629213482616,0.0028833279888902347,0.053696629213482616,,5.166369213648466,26.691370851734664,5.166369213648466
train_median_baseline,268,Sr2MgSi2O7,1,0.08549999999999969,0.007310249999999946,0.08549999999999969,,8.1545924616712,66.49737821594476,8.1545924616712
xgboost_original_params,269,Sr2P2O7,1,0.26499319076538086,0.07022139115201753,0.26499319076538086,,19.258517167968762,370.89048350894757,19.258517167968762
train_mean_baseline,269,Sr2P2O7,1,0.3845308988764047,0.14786401219069575,0.3845308988764047,,32.96650576127121,1086.7905021079278,32.96650576127121
train_median_baseline,269,Sr2P2O7,1,0.3530000000000002,0.12460900000000014,0.3530000000000002,,30.001658986153018,900.0995419214162,30.001658986153018
xgboost_original_params,270,Sr2Si5N8,1,0.168238513946533,0.028304197574937778,0.168238513946533,,24.133579629237772,582.4296657207603,24.133579629237772
train_mean_baseline,270,Sr2Si5N8,1,0.7616797752808986,0.5801560800719602,0.7616797752808986,,91.34364757766622,8343.661952792887,91.34364757766622
train_median_baseline,270,Sr2Si5N8,1,0.7914999999999996,0.6264722499999994,0.7914999999999996,,94.14400024050803,8863.092781284777,94.14400024050803
xgboost_original_params,271,Sr2SiO4,1,0.24184150314331054,0.058487312642615884,0.24184150314331054,,22.84260251755518,521.7844897750182,22.84260251755518
train_mean_baseline,271,Sr2SiO4,1,0.12981741573033734,0.016852561426903237,0.12981741573033734,,11.8817703930672,141.17646767356828,11.8817703930672
train_median_baseline,271,Sr2SiO4,1,0.0990000000000002,0.009801000000000039,0.0990000000000002,,8.984584091598833,80.72275129901084,8.984584091598833
xgboost_original_params,272,Sr3(PO4)2,1,0.4815155944824223,0.23185726772976056,0.4815155944824223,,37.35004780291837,1395.0260708802873,37.35004780291837
train_mean_baseline,272,Sr3(PO4)2,1,0.6312219101123602,0.3984410998058965,0.6312219101123602,,50.99020448565079,2600.000953488482,50.99020448565079
train_median_baseline,272,Sr3(PO4)2,1,0.5990000000000006,0.35880100000000076,0.5990000000000006,,47.95980281446202,2300.1426860020792,47.95980281446202
xgboost_original_params,273,Sr3Al2Cl2O5,1,0.3471529483795166,0.12051516956859132,0.3471529483795166,,33.72976389778643,1137.6969726004165,33.72976389778643
train_mean_baseline,273,Sr3Al2Cl2O5,1,0.13382865168539348,0.01791010801193037,0.13382865168539348,,12.235878433304833,149.71672103461435,12.235878433304833
train_median_baseline,273,Sr3Al2Cl2O5,1,0.1030000000000002,0.010609000000000042,0.1030000000000002,,9.337626819486331,87.19127461999042,9.337626819486331
xgboost_original_params,274,Sr3Al2O6,1,0.05616618347167979,0.0031546401657743957,0.05616618347167979,,6.947543922750128,48.26836655854224,6.947543922750128
train_mean_baseline,274,Sr3Al2O6,1,0.47989044943820236,0.23029484346199985,0.47989044943820236,,52.408300312381925,2746.6299416328116,52.408300312381925
train_median_baseline,274,Sr3Al2O6,1,0.5105,0.26061024999999993,0.5105,,55.28340398714539,3056.2547564059228,55.28340398714539
xgboost_original_params,275,Sr3AlO4F,2,0.34878067016601566,0.12167258514249736,0.3488159760425221,-7.152614076345282,44.3541592163958,1980.8355558643088,44.5065787930763
train_mean_baseline,275,Sr3AlO4F,2,0.6602450704225351,0.4480235530172583,0.6693456155210538,-24.383365142980576,76.97019563739562,6167.38039257743,78.53267086109723
train_median_baseline,275,Sr3AlO4F,2,0.69,0.48819999999999986,0.6987131027825368,-26.184313494383705,79.76206061669276,6604.955689939445,81.27087848632772
xgboost_original_params,276,Sr3GaO4F,2,0.3170554962158203,0.10095063269442309,0.3177272929643015,-7.768069635764622,40.65679972152529,1652.993313152103,40.65702046574617
train_mean_baseline,276,Sr3GaO4F,2,0.6667816901408448,0.45391007230708147,0.6737284855986732,-32.077422918598046,77.76484097619985,6235.8946919995105,78.9676813133038
train_median_baseline,276,Sr3GaO4F,2,0.6964999999999999,0.4944244999999998,0.7031532549878439,-34.41905475116054,80.55324177123632,6677.34895980111,81.71504732790106
xgboost_original_params,277,Sr3La2(BO3)4,1,0.061299764633178544,0.003757661144083087,0.061299764633178544,,5.885535375791562,34.63952665969393,5.885535375791562
train_mean_baseline,277,Sr3La2(BO3)4,1,0.053696629213482616,0.0028833279888902347,0.053696629213482616,,5.166369213648466,26.691370851734664,5.166369213648466
train_median_baseline,277,Sr3La2(BO3)4,1,0.08549999999999969,0.007310249999999946,0.08549999999999969,,8.1545924616712,66.49737821594476,8.1545924616712
xgboost_original_params,278,Sr3Mg(SiO4)2,1,0.05137940979003908,0.0026398437503727633,0.05137940979003908,,4.5068305780444575,20.31152185919654,4.5068305780444575
train_mean_baseline,278,Sr3Mg(SiO4)2,1,0.11778370786516845,0.013873001838467345,0.11778370786516845,,10.814908001699962,116.96223508523386,10.814908001699962
train_median_baseline,278,Sr3Mg(SiO4)2,1,0.08700000000000019,0.007569000000000033,0.08700000000000019,,7.920917597561697,62.74093558736257,7.920917597561697
xgboost_original_params,279,Sr3SiO5,1,0.003342847824096662,1.1174631575067788e-05,0.003342847824096662,,0.4539332331979722,0.2060553802015646,0.4539332331979722
train_mean_baseline,279,Sr3SiO5,1,0.5982219101123594,0.3578694537384798,0.5982219101123594,,67.87760225440479,4607.368887807179,67.87760225440479
train_median_baseline,279,Sr3SiO5,1,0.6284999999999998,0.3950122499999998,0.6284999999999998,,70.72131185228073,5001.5039501075435,70.72131185228073
xgboost_original_params,280,Sr3Y(BO3)3,1,0.15700332832336406,0.02465004510461405,0.15700332832336406,,15.293748406425095,233.89874031903014,15.293748406425095
train_mean_baseline,280,Sr3Y(BO3)3,1,0.030539325842696474,0.0009326504229263887,0.030539325842696474,,2.870821930186139,8.24161855483767,2.870821930186139
train_median_baseline,280,Sr3Y(BO3)3,1,0.0015000000000000568,2.2500000000001707e-06,0.0015000000000000568,,0.13976790797016747,0.019535068098357204,0.13976790797016747
xgboost_original_params,281,Sr3Y2(GeO4)3,2,0.06857097625732411,0.005505114177364962,0.07419645663618285,-13.361064481873997,10.483053916152159,128.36635240148388,11.329887572323209
train_mean_baseline,281,Sr3Y2(GeO4)3,2,0.7406957746478873,0.5490302305812338,0.7409657418404941,-868.1274790171899,88.08947787844576,7768.694611332556,88.1401986118284
train_median_baseline,281,Sr3Y2(GeO4)3,2,0.77,0.5933,0.7702596964660685,-923.1608181647649,90.838711619887,8260.610027196362,90.88789813388999
xgboost_original_params,282,Sr4Al14O25,1,0.4846202945709228,0.234856829910008,0.4846202945709228,,35.99773080694246,1295.836623249094,35.99773080694246
train_mean_baseline,282,Sr4Al14O25,1,0.7204719101123596,0.5190797732609519,0.7204719101123596,,57.00890071850296,3250.014761132127,57.00890071850296
train_median_baseline,282,Sr4Al14O25,1,0.6880000000000002,0.4733440000000002,0.6880000000000002,,53.95477585754861,2911.1178378383106,53.95477585754861
xgboost_original_params,283,Sr4Li(BO3)3,1,0.02003942489624011,0.00040157855017204793,0.02003942489624011,,1.917129455397287,3.6753853487518984,1.917129455397287
train_mean_baseline,283,Sr4Li(BO3)3,1,0.006564606741572554,4.309406167149983e-05,0.006564606741572554,,0.6234068992618518,0.38863616204727663,0.6234068992618518
train_median_baseline,283,Sr4Li(BO3)3,1,0.03849999999999998,0.0014822499999999983,0.03849999999999998,,3.6241444273573507,13.13442283034534,3.6241444273573507
xgboost_original_params,284,Sr5B3ClO9,1,0.01758412361145023,0.00030920140318276153,0.01758412361145023,,1.8118921378251684,3.2829531191126593,1.8118921378251684
train_mean_baseline,284,Sr5B3ClO9,1,0.15698595505617963,0.02464459008490085,0.15698595505617963,,15.552642809747795,241.88469836759978,15.552642809747795
train_median_baseline,284,Sr5B3ClO9,1,0.1884999999999999,0.03553224999999996,0.1884999999999999,,18.513444340892306,342.74762136331736,18.513444340892306
xgboost_original_params,285,Sr5P3ClO12,1,0.4836973724365232,0.23396314810199664,0.4836973724365232,,46.20341905430257,2134.7559323074897,46.20341905430257
train_mean_baseline,285,Sr5P3ClO12,1,0.2482415730337073,0.061623878582249436,0.2482415730337073,,25.255868616076214,637.8588995525034,25.255868616076214
train_median_baseline,285,Sr5P3ClO12,1,0.27949999999999964,0.0781202499999998,0.27949999999999964,,28.19244684330721,794.8140590127026,28.19244684330721
xgboost_original_params,286,Sr5P3O12F,1,0.052054138183593945,0.0027096333020366933,0.052054138183593945,,4.455527671854384,19.851726834660145,4.455527671854384
train_mean_baseline,286,Sr5P3O12F,1,0.16391292134831525,0.026867445784938982,0.16391292134831525,,14.867872571609325,221.0536348056129,14.867872571609325
train_median_baseline,286,Sr5P3O12F,1,0.133,0.017689000000000003,0.133,,11.961630904142396,143.08061388693443,11.961630904142396
xgboost_original_params,287,Sr6GdGa(BO3)6,1,0.13944937705993654,0.019446128762404355,0.13944937705993654,,14.529564231178938,211.1082367479544,14.529564231178938
train_mean_baseline,287,Sr6GdGa(BO3)6,1,0.09681741573033698,0.009373611988700901,0.09681741573033698,,9.428672631201152,88.89986758636167,9.428672631201152
train_median_baseline,287,Sr6GdGa(BO3)6,1,0.12849999999999984,0.016512249999999958,0.12849999999999984,,12.40544744454445,153.89512629935442,12.40544744454445
xgboost_original_params,288,Sr6LaGa(BO3)6,1,0.019055109024047834,0.0003630971799183492,0.019055109024047834,,1.896491677024187,3.5966806810220135,1.896491677024187
train_mean_baseline,288,Sr6LaGa(BO3)6,1,0.09681741573033698,0.009373611988700901,0.09681741573033698,,9.428672631201152,88.89986758636167,9.428672631201152
train_median_baseline,288,Sr6LaGa(BO3)6,1,0.12849999999999984,0.016512249999999958,0.12849999999999984,,12.40544744454445,153.89512629935442,12.40544744454445
xgboost_original_params,289,SrAl2B2O7,1,0.2648193836212158,0.07012930594152067,0.2648193836212158,,23.285125625000035,542.1970753720333,23.285125625000035
train_mean_baseline,289,SrAl2B2O7,1,0.008477528089887887,7.186848251483817e-05,0.008477528089887887,,0.8017452177816722,0.6427953942357809,0.8017452177816722
train_median_baseline,289,SrAl2B2O7,1,0.023499999999999854,0.0005522499999999932,0.023499999999999854,,2.2029864218171724,4.853149174710829,2.2029864218171724
xgboost_original_params,290,SrAl2O4,2,0.027274832725525,0.0013066120101170426,0.03614708854274494,0.9010208291003601,2.1887098423593443,8.306503877560877,2.88210060156839
train_mean_baseline,290,SrAl2O4,2,0.2448253521126762,0.07203945303709591,0.2684016636257978,-5.50364390421743,21.4912854970284,545.7970885958769,23.362300584400433
train_median_baseline,290,SrAl2O4,2,0.2130000000000003,0.057469000000000145,0.2397269279826531,-4.077546506975352,18.498507578512374,426.1165189133733,20.642589927462428
xgboost_original_params,291,SrAlSi4N7,1,0.6272251129150392,0.3934113422712837,0.6272251129150392,,81.0380855259487,6567.171305710976,81.0380855259487
train_mean_baseline,291,SrAlSi4N7,1,0.8188398876404492,0.6704987615910235,0.8188398876404492,,100.19312208317638,10038.661712774287,100.19312208317638
train_median_baseline,291,SrAlSi4N7,1,0.8485,0.7199522500000001,0.8485,,102.97831570753146,10604.533505960022,102.97831570753146
xgboost_original_params,292,SrB4O7,1,0.0184926719665528,0.0003419789164625277,0.0184926719665528,,1.1644983626919725,1.3560564367122847,1.1644983626919725
train_mean_baseline,292,SrB4O7,1,0.813733146067416,0.6621616330087745,0.813733146067416,,63.0406233914033,3974.120197576745,63.0406233914033
train_median_baseline,292,SrB4O7,1,0.7810000000000001,0.6099610000000002,0.7810000000000001,,59.96170562346106,3595.4061412746014,59.96170562346106
xgboost_original_params,293,SrBPO5,1,0.4427836952209474,0.19605740075351685,0.4427836952209474,,31.351806081174516,982.9357445515714,31.351806081174516
train_mean_baseline,293,SrBPO5,1,0.3534438202247192,0.12492253405504362,0.3534438202247192,,30.537290406713396,932.52610538395,30.537290406713396
train_median_baseline,293,SrBPO5,1,0.32200000000000006,0.10368400000000004,0.32200000000000006,,27.58070283661914,760.695168961891,27.58070283661914
xgboost_original_params,294,SrCaSiO4,1,0.15785224723815938,0.024917331958136998,0.15785224723815938,,16.206897485085676,262.66352609207644,16.206897485085676
train_mean_baseline,294,SrCaSiO4,1,0.22016292134831472,0.048471711936624216,0.22016292134831472,,22.21502885285014,493.5075069329642,22.21502885285014
train_median_baseline,294,SrCaSiO4,1,0.25150000000000006,0.06325225000000002,0.25150000000000006,,25.159060039715314,632.9783020819999,25.159060039715314
xgboost_original_params,295,SrCl2,1,0.309696273803711,0.09591178200790314,0.309696273803711,,28.478898630645176,811.0476672145637,28.478898630645176
train_mean_baseline,295,SrCl2,1,0.21405337078651687,0.045818845545070076,0.21405337078651687,,19.16318115504731,367.22751198116043,19.16318115504731
train_median_baseline,295,SrCl2,1,0.18300000000000027,0.0334890000000001,0.18300000000000027,,16.24362190390758,263.85525255710616,16.24362190390758
xgboost_original_params,296,SrF2,1,0.3010770797729494,0.09064740796460694,0.3010770797729494,,19.975145989076566,399.0064572849216,19.975145989076566
train_mean_baseline,296,SrF2,1,0.5600224719101128,0.3136251690443131,0.5600224719101128,,46.005493322873065,2116.505415880918,46.005493322873065
train_median_baseline,296,SrF2,1,0.528,0.27878400000000003,0.528,,42.994014540045214,1848.4852862696193,42.994014540045214
xgboost_original_params,297,SrHfO3,1,0.30785602569580117,0.09477533255721379,0.30785602569580117,,24.991684787726797,624.584308529095,24.991684787726797
train_mean_baseline,297,SrHfO3,1,0.44971348314606807,0.20224221692336886,0.44971348314606807,,37.94014241929659,1439.4544067965087,37.94014241929659
train_median_baseline,297,SrHfO3,1,0.4180000000000006,0.1747240000000005,0.4180000000000006,,34.95797666450483,1222.060132476064,34.95797666450483
xgboost_original_params,298,SrLa2BeO5,1,0.5003209877014161,0.2503210907345205,0.5003209877014161,,62.11054179821281,3857.71940246754,62.11054179821281
train_mean_baseline,298,SrLa2BeO5,1,0.6985028089887639,0.4879061741651936,0.6985028089887639,,81.9639181563856,6718.083879546677,81.9639181563856
train_median_baseline,298,SrLa2BeO5,1,0.7284999999999999,0.5307122499999999,0.7284999999999999,,84.7810271067487,7187.822557275257,84.7810271067487
xgboost_original_params,299,SrLi2SiO4,1,0.014568262100219886,0.00021223426062070313,0.014568262100219886,,1.5418293478384726,2.3772377378560097,1.5418293478384726
train_mean_baseline,299,SrLi2SiO4,1,0.1870702247191005,0.03499526897645476,0.1870702247191005,,18.694761410877106,349.49410420961976,18.694761410877106
train_median_baseline,299,SrLi2SiO4,1,0.2184999999999997,0.04774224999999987,0.2184999999999997,,21.647576859134915,468.6175838721535,21.647576859134915
xgboost_original_params,300,SrLiBO3,1,0.1373273277282716,0.018858794940988115,0.1373273277282716,,14.489313418433824,209.94020333760645,14.489313418433824
train_mean_baseline,300,SrLiBO3,1,0.25726685393258375,0.06618623413236939,0.25726685393258375,,26.244018124685113,688.7484873288007,26.244018124685113
train_median_baseline,300,SrLiBO3,1,0.2885,0.08323225,0.2885,,29.178200826579086,851.3674034761805,29.178200826579086
xgboost_original_params,301,SrS,1,0.029424718856811527,0.0008658140798023998,0.029424718856811527,,4.446905474753862,19.774968301395873,4.446905474753862
train_mean_baseline,301,SrS,1,0.73961797752809,0.5470347526827423,0.73961797752809,,88.0216240020543,7747.806291959021,88.0216240020543
train_median_baseline,301,SrS,1,0.7694999999999999,0.5921302499999997,0.7694999999999999,,90.82782788065703,8249.694317518257,90.82782788065703
xgboost_original_params,302,SrSO4,1,0.3479780616760255,0.12108873140780382,0.3479780616760255,,21.62516566339798,467.647789969407,21.62516566339798
train_mean_baseline,302,SrSO4,1,1.0303398876404497,1.0616002840629346,1.0303398876404497,,76.12149683513383,5794.482280421289,76.12149683513383
train_median_baseline,302,SrSO4,1,0.9970000000000003,0.9940090000000007,0.9970000000000003,,72.98498171009788,5326.807555223322,72.98498171009788
xgboost_original_params,303,SrSe,1,0.18527087020874022,0.034325295347903864,0.18527087020874022,,29.963019141631207,897.7825160817581,29.963019141631207
train_mean_baseline,303,SrSe,1,0.7556629213483146,0.571026450700669,0.7556629213483146,,90.43258682956281,8178.052760686417,90.43258682956281
train_median_baseline,303,SrSe,1,0.7854999999999999,0.6170102499999998,0.7854999999999999,,93.23453525870156,8692.678564906064,93.23453525870156
xgboost_original_params,304,SrSi2(BO4)2,1,0.12166086196899428,0.01480136533503868,0.12166086196899428,,9.915358561197934,98.31433539712116,9.915358561197934
train_mean_baseline,304,SrSi2(BO4)2,1,0.22408146067415746,0.050212501017863974,0.22408146067415746,,20.00886177400821,400.354549491367,20.00886177400821
train_median_baseline,304,SrSi2(BO4)2,1,0.19300000000000006,0.037249000000000025,0.19300000000000006,,17.086638881986346,291.9532282834076,17.086638881986346
xgboost_original_params,305,SrSiN2,1,0.15732849311828634,0.02475225474687067,0.15732849311828634,,21.284280657367674,453.0206031015957,21.284280657367674
train_mean_baseline,305,SrSiN2,1,0.5109775280898874,0.26109803421285166,0.5109775280898874,,56.35870459872217,3176.3035840460275,56.35870459872217
train_median_baseline,305,SrSiN2,1,0.5414999999999996,0.29322224999999963,0.5414999999999996,,59.225560119918214,3507.666971518047,59.225560119918214
xgboost_original_params,306,SrY2O4,1,0.2249730567932131,0.050612876282882295,0.2249730567932131,,30.819284583930596,949.8283022653021,30.819284583930596
train_mean_baseline,306,SrY2O4,1,0.49493258426966236,0.24495826297184642,0.49493258426966236,,54.310013678578684,2949.577585767404,54.310013678578684
train_median_baseline,306,SrY2O4,1,0.5254999999999996,0.2761502499999996,0.5254999999999996,,57.18112626171467,3269.6812005581546,57.18112626171467
xgboost_original_params,307,SrZn2(PO4)2,1,0.19109362602233926,0.03651677390636566,0.19109362602233926,,14.140262341629068,199.94701909009316,14.140262341629068
train_mean_baseline,307,SrZn2(PO4)2,1,0.5750646067415737,0.33069930192684077,0.5750646067415737,,47.07262266160285,2215.8318042416463,47.07262266160285
train_median_baseline,307,SrZn2(PO4)2,1,0.5430000000000006,0.29484900000000064,0.5430000000000006,,44.05714625942272,1941.0321365241657,44.05714625942272
xgboost_original_params,308,Tb3Al5O12,1,0.070269422531128,0.0049377917428582,0.070269422531128,,11.90769772464597,141.79326510153882,11.90769772464597
train_mean_baseline,308,Tb3Al5O12,1,0.9492050561797751,0.90099023867725,0.9492050561797751,,121.78727443351295,14832.140213943796,121.78727443351295
